,rssi_D1_1F_AP01,rssi_D1_1F_AP02,rssi_D1_1F_AP03,rssi_D1_1F_AP04,rssi_D1_1F_AP05,rssi_D1_1F_AP06,rssi_D1_1F_AP07,rssi_D1_1F_AP08,xr,yr,cur_eirp,floor
6597,-100.0,-87.00179224464168,-100.0,-100.0,-29.95699738398401,-63.97329809093042,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6598,-100.0,-100.0,-100.0,-100.0,-30.056976069284087,-63.927221177197,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6599,-100.0,-87.00036245170269,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6600,-100.0,-85.04722435794939,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6601,-100.0,-100.0,-100.0,-100.0,-27.969651813461724,-62.06832285750347,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6602,-100.0,-85.0482382541239,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6603,-100.0,-84.02292643323266,-100.0,-100.0,-30.943588133115142,-60.88046078270379,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6604,-100.0,-86.95901619907396,-100.0,-100.0,-37.979794649983454,-61.03982377463403,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6605,-100.0,-100.0,-100.0,-100.0,-32.997061466578,-63.032390333340956,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6606,-100.0,-87.0244740433036,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6607,-100.0,-85.98766333641045,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6608,-100.0,-88.04488402818612,-100.0,-100.0,-27.987220959409765,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6609,-100.0,-100.0,-100.0,-100.0,-100.0,-62.04218726061611,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6610,-100.0,-85.97713185315145,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6611,-100.0,-84.97147747091107,-100.0,-100.0,-27.992108334904646,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6612,-100.0,-85.99206103042337,-100.0,-100.0,-28.00911278022793,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6613,-100.0,-85.01110017654581,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6614,-100.0,-100.0,-100.0,-100.0,-28.06814996001784,-62.99562906174653,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6615,-100.0,-100.0,-100.0,-100.0,-28.97648388811019,-61.9680042569938,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6616,-100.0,-89.00790130481332,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6617,-100.0,-89.04156771939894,-100.0,-100.0,-37.97230219384959,-65.9893401496921,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6618,-100.0,-89.9080934719488,-100.0,-100.0,-38.01258746366553,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6619,-100.0,-87.02816295950569,-100.0,-100.0,-34.95218318550251,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6620,-100.0,-86.92223660252456,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6621,-100.0,-87.9766263013544,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6622,-100.0,-100.0,-100.0,-100.0,-100.0,-68.00466260526072,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6623,-100.0,-100.0,-100.0,-100.0,-36.011441209825925,-68.0146784726398,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6624,-100.0,-87.95621195706705,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6625,-100.0,-85.9305741059652,-100.0,-100.0,-37.01300065369872,-68.97477579872688,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6626,-100.0,-82.0878287094199,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6627,-100.0,-86.02264681491508,-100.0,-100.0,-41.053695036935395,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6628,-100.0,-100.0,-100.0,-100.0,-37.00015776170958,-69.00164153947618,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6629,-100.0,-88.0288416267762,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6630,-100.0,-85.03538667860879,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6631,-100.0,-89.02572315078412,-100.0,-100.0,-33.97367161853631,-70.06495840734779,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6632,-100.0,-100.0,-100.0,-100.0,-33.03891283093577,-70.05143398760987,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6633,-100.0,-100.0,-100.0,-100.0,-32.95644507250003,-68.99828568999693,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6634,-100.0,-100.0,-100.0,-100.0,-34.02631565105873,-70.03026313661425,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6635,-100.0,-85.97522243129576,-100.0,-100.0,-37.0763379333751,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6636,-100.0,-85.95487845259244,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6637,-100.0,-100.0,-100.0,-100.0,-37.9031983922147,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6638,-100.0,-91.04948097813615,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6639,-100.0,-100.0,-100.0,-100.0,-38.97840751524697,-70.03357827754299,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6640,-100.0,-100.0,-100.0,-100.0,-100.0,-71.95574674078895,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6641,-100.0,-85.96492826348586,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6642,-100.0,-87.95878029833037,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,414.6118611,1889.023685,9.0,1
6643,-79.95479467289088,-87.05521327105633,-91.9750787909387,-100.0,-100.0,-100.0,-100.0,-85.95836705882333,767.9742504,1886.667903,9.0,1
6644,-84.01986620118164,-87.05998505290293,-89.9735982372624,-100.0,-40.98408144529208,-100.0,-100.0,-85.99845542888474,767.9742504,1886.667903,9.0,1
6645,-80.02935299352764,-86.99872995511303,-89.95493340989255,-100.0,-40.95214419845182,-100.0,-100.0,-87.05921827920032,767.9742504,1886.667903,9.0,1
6646,-81.02703329987088,-87.05108623636588,-91.08507347811549,-100.0,-41.05747600922593,-100.0,-100.0,-84.94053350696176,767.9742504,1886.667903,9.0,1
6647,-82.17077575976995,-87.04585802591868,-90.95761444045239,-100.0,-40.02258439917617,-100.0,-100.0,-85.99166999494118,767.9742504,1886.667903,9.0,1
6648,-80.02726393119761,-86.97594049194147,-92.01761715187592,-100.0,-39.97187823106515,-100.0,-100.0,-87.968571798395,767.9742504,1886.667903,9.0,1
6649,-80.91486556172188,-86.98499371581822,-91.04453493258366,-100.0,-42.041569394784595,-70.97659351477097,-100.0,-87.9978306374497,767.9742504,1886.667903,9.0,1
6650,-79.97132514746596,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6651,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.10376705252072,767.9742504,1886.667903,9.0,1
6652,-100.0,-88.04632700149239,-90.01053885826188,-100.0,-40.991877319222525,-73.00043875940003,-100.0,-88.92541035723694,767.9742504,1886.667903,9.0,1
6653,-79.00232357646246,-86.96467790992443,-87.99860077901816,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6654,-77.0802228399562,-86.93951157089387,-87.94213587491156,-100.0,-42.02343057158165,-75.05156927738007,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6655,-100.0,-100.0,-100.0,-100.0,-40.03886228588639,-75.04069619244751,-100.0,-88.97851308843025,767.9742504,1886.667903,9.0,1
6656,-81.99393684073524,-85.94066405565337,-87.05515271069511,-100.0,-39.95771391178325,-75.00687372169453,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6657,-100.0,-87.01473130824799,-86.00629556149389,-100.0,-38.989057934096174,-74.98620688688746,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6658,-100.0,-100.0,-100.0,-100.0,-40.01644078934777,-75.02358959876669,-100.0,-89.00479122379608,767.9742504,1886.667903,9.0,1
6659,-79.97626149148661,-86.06207135946565,-88.0346703856806,-100.0,-38.91002802898397,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6660,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.03802368467969,767.9742504,1886.667903,9.0,1
6661,-76.9915431327217,-85.93468135537299,-87.05145606762588,-100.0,-100.0,-100.0,-100.0,-88.97227924873737,767.9742504,1886.667903,9.0,1
6662,-80.01094871044965,-86.09061901098106,-88.92689264953914,-100.0,-37.046231926511396,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6663,-77.9903264654412,-86.01272720278769,-89.10197649737427,-100.0,-38.05769319764915,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6664,-79.93321115745516,-85.9968867920938,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6665,-100.0,-100.0,-100.0,-100.0,-38.96688450765324,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6666,-100.0,-100.0,-100.0,-100.0,-41.036501538393004,-77.01451818311918,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6667,-75.01551289626151,-87.93757141018064,-89.95755417513398,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6668,-73.95332231040364,-87.90239349690502,-88.8752652072154,-100.0,-39.00855336672182,-77.02534981528541,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6669,-74.93287981501791,-88.06032566021862,-88.94297148432003,-100.0,-38.1064454006249,-77.02832818702613,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6670,-100.0,-100.0,-100.0,-100.0,-39.066328892977914,-76.93501588606527,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6671,-79.00665689568827,-100.0,-90.03248495785489,-100.0,-36.99316379757186,-76.9658552390642,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6672,-79.0110861920499,-87.96222521759171,-89.01429606216799,-100.0,-37.984510975216295,-75.95850740929833,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6673,-75.91785181122528,-88.98056304393009,-89.9941411814036,-100.0,-37.95529312614363,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6674,-78.98158828110834,-86.9898280925313,-92.96800933046684,-100.0,-38.03820610062038,-75.05569438666389,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6675,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.92746330428017,767.9742504,1886.667903,9.0,1
6676,-81.06692856411301,-86.96951486052117,-89.9798675828831,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6677,-100.0,-87.97142448189064,-88.95203502479167,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6678,-82.0005680425493,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6679,-82.97325996495593,-86.03111118861273,-89.0282002375954,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6680,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.03472417702486,767.9742504,1886.667903,9.0,1
6681,-82.00354526932536,-84.12724895356584,-91.0938417273817,-100.0,-43.977990690284486,-69.99520244766865,-100.0,-88.04824471937988,767.9742504,1886.667903,9.0,1
6682,-82.02975875103526,-84.99456538105072,-89.01437299590933,-100.0,-45.058167564440595,-73.02015704312603,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6683,-77.01933971792171,-84.00725909618289,-86.90569250749769,-100.0,-42.94748122293893,-69.8928225027948,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6684,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0054980741728,767.9742504,1886.667903,9.0,1
6685,-76.01544065973148,-84.93926490245778,-87.05991481616385,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6686,-100.0,-100.0,-100.0,-100.0,-42.04120849270691,-67.9608535549466,-100.0,-80.03463770116716,767.9742504,1886.667903,9.0,1
6687,-72.99718340834117,-86.09788055266121,-86.00457591992442,-100.0,-40.09376280362064,-65.01806444346492,-100.0,-81.01380438641065,767.9742504,1886.667903,9.0,1
6688,-76.99284556331851,-86.03965821495093,-90.96291092458667,-100.0,-38.95030672947565,-66.06895621948901,-100.0,-80.94143165411951,767.9742504,1886.667903,9.0,1
6689,-80.01623928773829,-86.07148495376289,-92.0140536252088,-100.0,-35.05196416446261,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6690,-100.0,-100.0,-100.0,-100.0,-35.08476924902814,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6691,-100.0,-100.0,-100.0,-100.0,-100.0,-69.02987081071875,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6692,-100.0,-83.94911476677997,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6693,-100.0,-100.0,-100.0,-88.93492726950244,-40.872346348798246,-67.98407007286315,-75.91932710356,-100.0,767.9742504,1886.667903,9.0,1
6694,-82.07582391948007,-81.97360031160734,-92.97592466043996,-87.96277501794597,-43.02737334035939,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6695,-100.0,-82.94006665081488,-88.96536142702526,-87.95886775720874,-42.96045085144184,-75.03504606381972,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6696,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.98836492370266,-79.97477276373786,767.9742504,1886.667903,9.0,1
6697,-76.93306517588933,-84.130101268911,-89.0110776862037,-90.00423678875832,-40.01409959869863,-73.00822598612552,-76.02185507825564,-80.00941106985537,767.9742504,1886.667903,9.0,1
6698,-76.0352275179886,-83.97549184948537,-90.1040810597842,-88.98517069231889,-39.034066809050785,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6699,-100.0,-100.0,-100.0,-89.042943319059,-38.026625759318186,-70.96697846909242,-76.01437290504849,-87.04863836920876,767.9742504,1886.667903,9.0,1
6700,-100.0,-86.97759155455402,-88.03460897389245,-90.03230875661592,-40.99362308026032,-69.99340819115825,-76.06164334430716,-87.08622206153922,767.9742504,1886.667903,9.0,1
6701,-83.97174178633226,-86.96739717040302,-86.92019038468246,-89.94417344008497,-40.99735988675292,-70.05669038191049,-75.91419083544133,-86.97722078789464,767.9742504,1886.667903,9.0,1
6702,-83.93483975332614,-86.95709162930382,-86.96545842712902,-89.98970950686473,-40.988575019069394,-70.04440497114288,-75.99864931488224,-86.96890297619854,767.9742504,1886.667903,9.0,1
6703,-83.96795536421712,-86.9216228644038,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6704,-83.99019074673363,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6705,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.05211758366059,767.9742504,1886.667903,9.0,1
6706,-100.0,-87.04574084965371,-87.0131998887307,-89.95161215842555,-41.0558494924368,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6707,-100.0,-100.0,-100.0,-100.0,-100.0,-69.9238413954938,-75.97591685706529,-100.0,767.9742504,1886.667903,9.0,1
6708,-100.0,-87.04599077021788,-100.0,-89.97117732152864,-40.97966488833557,-70.01357280838462,-75.98243006253071,-100.0,767.9742504,1886.667903,9.0,1
6709,-100.0,-86.99155810073337,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6710,-100.0,-87.09203679418354,-100.0,-90.02538066367342,-40.97932601076945,-69.98322578338258,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6711,-100.0,-87.02237835127885,-100.0,-90.03210829533579,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6712,-100.0,-87.04399043067741,-100.0,-90.08452044045534,-40.9792672165649,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6713,-100.0,-87.0190489421614,-100.0,-90.02005011938526,-41.02472591872062,-70.04056305188456,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6714,-100.0,-86.90555617988825,-100.0,-89.8722364320799,-41.05668693197039,-70.00578073589135,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6715,-100.0,-87.05166835058168,-100.0,-90.02218946789486,-41.067882729939484,-70.04292474372363,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6716,-100.0,-86.92651432660928,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,767.9742504,1886.667903,9.0,1
6717,-66.01985996952044,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6718,-66.05309909701712,-100.0,-100.0,-100.0,-35.01141314430263,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6719,-65.9252145324219,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6720,-66.01471282379806,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6721,-100.0,-100.0,-100.0,-100.0,-34.99727958673925,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6722,-66.00663943989123,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6723,-100.0,-100.0,-87.03865899495031,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6724,-65.98683363799243,-100.0,-87.08337378313695,-100.0,-35.00797027976419,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6725,-66.01036465544468,-100.0,-87.00072986364115,-90.99153682676632,-35.03521303018024,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6726,-100.0,-100.0,-100.0,-90.93055336332051,-35.001393376177944,-81.0553257094403,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6727,-65.92138277629581,-100.0,-87.02146783452105,-91.07088643576473,-34.95984997476363,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6728,-100.0,-100.0,-87.10110361460119,-90.9822439662901,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6729,-100.0,-100.0,-86.93680964385233,-90.94134113693987,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6730,-66.06836168996512,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6731,-100.0,-100.0,-100.0,-100.0,-34.97144263890637,-81.056394195445,-85.03875333054665,-100.0,1083.644652,1891.379468,9.0,1
6732,-100.0,-85.03874246768555,-87.10958025756584,-91.02280083983977,-34.871118127731464,-81.04279067547371,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6733,-65.95275737005868,-85.0369262957383,-86.99861441110241,-90.95159630617187,-35.0218728124968,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6734,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.00326429927328,-100.0,1083.644652,1891.379468,9.0,1
6735,-65.99219528269471,-84.94056933747396,-86.9420052417833,-91.01710454427813,-35.00316176686111,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6736,-67.96202494702403,-84.96729833735684,-86.87777053933515,-87.0116283455136,-34.070422772312746,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6737,-67.95225408789683,-84.97582891363632,-87.10450183642976,-86.99207936481372,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6738,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.06176322270359,-100.0,1083.644652,1891.379468,9.0,1
6739,-65.11237460468746,-84.97057108793919,-86.94400011318855,-87.05149407577511,-35.00828276465054,-76.99539700541425,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6740,-100.0,-100.0,-87.03774358775101,-85.9585257358314,-35.013129993856836,-77.03003700481864,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6741,-65.06210359519487,-84.97771802876495,-87.08397579253014,-85.96618430851768,-35.01051003458807,-75.98958889743244,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6742,-100.0,-100.0,-100.0,-100.0,-100.0,-75.02049219484377,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6743,-65.8963934879756,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6744,-100.0,-100.0,-100.0,-85.94183903488009,-32.92124464620271,-74.97063829325191,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6745,-100.0,-100.0,-100.0,-100.0,-100.0,-75.89749127800442,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6746,-100.0,-84.9517762324548,-87.01566415684817,-86.01317887571949,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6747,-66.99939817403401,-84.94212768554867,-87.07023853875978,-85.95066318891782,-34.957372526154934,-75.96251064137199,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6748,-65.03649785313183,-85.02218667337256,-86.92480020022805,-85.998384175246,-33.9178814485702,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6749,-100.0,-100.0,-100.0,-100.0,-100.0,-78.93045438707946,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6750,-65.96234248044675,-84.97702763484605,-86.98589796081427,-87.04296855682914,-34.99614505181974,-79.04358171696948,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6751,-100.0,-100.0,-100.0,-100.0,-36.019844382283544,-77.0149942458244,-84.93333020176853,-100.0,1083.644652,1891.379468,9.0,1
6752,-66.07561828195801,-85.00087223909418,-86.89236678939331,-85.95067318667137,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6753,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.00497846990656,-100.0,1083.644652,1891.379468,9.0,1
6754,-63.04362288423051,-84.88542125142595,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6755,-63.01708371035063,-85.07641295099887,-86.92009479239155,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6756,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.99372948548168,-100.0,1083.644652,1891.379468,9.0,1
6757,-63.00867853096185,-84.9889574049372,-86.96798185005927,-86.02358686549809,-34.00197064686749,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6758,-100.0,-84.96319508460117,-86.9245819325228,-87.02509409534193,-37.03131391454309,-78.931836372611,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6759,-100.0,-85.01617963445638,-86.9566551411081,-86.05935757586354,-35.94853829012188,-80.95795366499891,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6760,-100.0,-85.07234405766434,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6761,-64.0056941465601,-100.0,-100.0,-86.07531248616331,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6762,-100.0,-100.0,-100.0,-100.0,-37.99687224944405,-80.02795250167796,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6763,-63.92805136062935,-100.0,-100.0,-85.97254592399473,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6764,-63.8664062386193,-100.0,-100.0,-87.01726120017464,-37.0771211856161,-75.92777090659652,-85.975215586632,-100.0,1083.644652,1891.379468,9.0,1
6765,-100.0,-100.0,-100.0,-100.0,-100.0,-79.94921752221583,-84.97494019710108,-100.0,1083.644652,1891.379468,9.0,1
6766,-71.04386848196704,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6767,-71.00606319413457,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6768,-100.0,-100.0,-100.0,-100.0,-100.0,-77.00614604174359,-84.05524700380595,-100.0,1083.644652,1891.379468,9.0,1
6769,-69.96059342416542,-100.0,-100.0,-86.93903395938854,-38.086346964881535,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6770,-100.0,-100.0,-100.0,-86.03072271598813,-35.99202698827189,-77.077761597145,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6771,-100.0,-100.0,-100.0,-100.0,-100.0,-76.00740266401561,-83.00152334850027,-100.0,1083.644652,1891.379468,9.0,1
6772,-100.0,-100.0,-100.0,-86.0315386231464,-37.97454770017917,-100.0,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6773,-100.0,-100.0,-100.0,-85.94430039509864,-36.03553226946059,-79.98619160504535,-100.0,-100.0,1083.644652,1891.379468,9.0,1
6774,-100.0,-100.0,-100.0,-100.0,-43.019915873141784,-100.0,-100.0,-100.0,51.82647478,2129.313524,9.0,1
6775,-80.02926152457746,-88.00824586373128,-83.04681572900824,-86.01253710976569,-44.05420285326659,-100.0,-100.0,-100.0,51.82647478,2129.313524,9.0,1
6776,-77.94176993755976,-87.01990455984095,-83.02441036739671,-85.97361091355705,-100.0,-100.0,-100.0,-100.0,51.82647478,2129.313524,9.0,1
6777,-81.95514405802489,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.82647478,2129.313524,9.0,1
6778,-81.04716048841759,-85.98978454693282,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,51.82647478,2129.313524,9.0,1
6779,-82.01885425052389,-83.00652174563244,-87.05945318149692,-89.0898674886604,-46.065082049124605,-100.0,-100.0,-100.0,51.82647478,2129.313524,9.0,1
6780,-100.0,-100.0,-100.0,-86.99088659424609,-44.98115992877657,-100.0,-100.0,-80.99178669986118,51.82647478,2129.313524,9.0,1
6781,-76.90181157293078,-85.96622468009252,-84.96072980217012,-85.10783563198451,-46.13661263898328,-100.0,-100.0,-81.9633654972106,51.82647478,2129.313524,9.0,1
6782,-79.99516420206278,-88.01237819439986,-86.07121033236939,-86.00010733867965,-46.970606132322445,-100.0,-100.0,-82.0141164204238,51.82647478,2129.313524,9.0,1
6783,-100.0,-100.0,-87.01130589548936,-100.0,-100.0,-100.0,-100.0,-100.0,51.82647478,2129.313524,9.0,1
6784,-100.0,-100.0,-100.0,-100.0,-41.96774195649597,-100.0,-100.0,-100.0,51.82647478,2129.313524,9.0,1
6785,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.00213712166695,51.82647478,2129.313524,9.0,1
6786,-80.97472466008588,-89.0259288804494,-85.05644981216797,-86.93785849851152,-49.02855596032314,-100.0,-100.0,-81.95358069201625,51.82647478,2129.313524,9.0,1
6787,-81.01438690473026,-90.02432394304775,-83.88195247008383,-86.01186322640464,-46.059739729790245,-100.0,-100.0,-100.0,51.82647478,2129.313524,9.0,1
